studentID,subjectID,score,grade,letterGrade,ProfessorID
20240125,1813,79,3.5,B+,prof2
20240084,1589,67,2.5,C+,prof1
20190025,1940,97,3.5,B+,prof4
20230008,1640,85,4.5,A+,prof3
20210087,1330,54,1.0,D,prof3
20220069,1864,73,3.0,B,prof3
20230079,1234,78,3.5,B+,prof2
20240028,1205,90,3.5,B+,prof3
20190099,1350,79,4.0,A,prof5
20230055,1176,67,3.0,B,prof2
20190099,1955,73,3.0,B,prof3
20180001,1226,60,3.0,B,prof2
20180110,1480,89,3.5,B+,prof3
20200109,1091,88,4.0,A,prof1
20220047,1984,70,2.5,C+,prof5
20190078,1863,86,4.5,A+,prof2
20210100,1091,76,3.5,B+,prof1
20230106,1311,90,4.0,A,prof4
20240101,1864,60,2.0,C,prof3
20240130,1127,83,4.0,A,prof2
20230052,1312,91,3.5,B+,prof2
20210011,1918,62,3.0,B,prof2
20230129,1782,70,2.5,C+,prof5
20230107,1040,72,2.5,C+,prof1
20240112,1683,67,2.5,C+,prof1
20180007,1392,86,3.5,B+,prof1
20230023,1553,85,4.5,A+,prof2
20230008,1990,84,4.0,A,prof5
20220119,1774,61,1.0,D,prof5
20220089,1122,81,3.5,B+,prof3
20200080,1608,79,3.5,B+,prof3
20240084,1717,73,3.0,B,prof3
20190014,1351,69,2.0,C,prof5
20240027,1860,80,3.5,B+,prof2
20200116,1926,81,3.5,B+,prof2
20210087,1526,63,3.0,B,prof3
20170071,1205,79,3.0,B,prof3
20210076,1409,84,4.0,A,prof2
20190098,1766,79,3.5,B+,prof5
20170134,1131,87,3.5,B+,prof3
20200109,1550,88,4.0,A,prof3
20230043,1310,50,1.0,D,prof3
20210024,2024,85,4.5,A+,prof3
20230052,2017,76,2.5,C+,prof2
20240101,1896,69,2.5,C+,prof2
20190124,1367,85,4.5,A+,prof3
20220005,1035,84,3.5,B+,prof2
20240090,1447,70,3.0,B,prof1
20240117,1862,87,4.0,A,prof1
20190039,1107,86,4.5,A+,prof2
20220118,1176,72,2.5,C+,prof2
20230115,1894,72,3.0,B,prof2
20230032,1446,75,2.0,C,prof2
20240037,1688,80,4.0,A,prof3
20220062,1854,78,3.0,B,prof2
20240027,1717,63,3.0,B,prof3
20210018,1043,66,2.5,C+,prof1
20220070,1269,81,3.5,B+,prof4
20210100,1859,81,4.0,A,prof1
20220141,1783,69,3.0,B,prof4
20230052,1956,89,4.5,A+,prof4
20210009,1894,62,3.0,B,prof2
20240092,1206,83,3.5,B+,prof4
20210111,1466,65,2.5,C+,prof3
20200064,1746,85,4.5,A+,prof3
20230013,1267,93,3.5,B+,prof4
20190146,1254,94,4.5,A+,prof5
20210100,1623,81,3.5,B+,prof2
20240083,1238,85,3.5,B+,prof2
20240126,1783,81,4.0,A,prof4
20230003,1334,85,3.5,B+,prof3
20230032,2018,86,4.0,A,prof3
20240112,1925,88,4.5,A+,prof1
20230121,1953,71,3.0,B,prof3
20230088,1927,72,2.5,C+,prof1
20200026,1237,73,3.0,B,prof1
20230008,1237,61,3.0,B,prof1
20210100,1778,79,3.5,B+,prof5
20240031,1480,84,3.5,B+,prof3
20210018,1707,73,2.0,C,prof3
20230074,1991,84,4.0,A,prof4
20230074,1587,79,4.5,A+,prof1
20230003,1441,87,3.5,B+,prof1
20190060,1205,89,3.5,B+,prof3
20210011,1349,90,4.0,A,prof5
20230056,1688,64,3.0,B,prof3
20240053,1416,62,1.0,D,prof2
20230003,1473,88,4.5,A+,prof2
20240082,1237,87,4.0,A,prof1
20210100,1635,95,3.5,B+,prof3
20240034,1687,85,4.0,A,prof2
20240002,2023,86,4.0,A,prof2
20240059,1480,55,1.5,D+,prof3
20240031,1589,88,3.5,B+,prof1
20240067,1957,86,4.0,A,prof3
20190039,1730,52,1.5,D+,prof3
20240084,1512,89,4.5,A+,prof2
20230123,1720,80,3.5,B+,prof4
20190025,1984,83,4.0,A,prof5
20180114,1528,59,3.0,B,prof3
20190099,1667,82,4.0,A,prof3
20200035,1042,73,3.0,B,prof3
20210111,1269,69,2.5,C+,prof4
20220069,1590,65,2.0,C,prof2
20240019,1352,86,4.0,A,prof5
20210018,1678,65,1.0,D,prof2
20220147,1682,91,3.5,B+,prof3
20230148,1857,85,4.5,A+,prof2
20240028,1815,66,2.0,C,prof2
20230115,1172,59,1.5,D+,prof2
20240061,1269,83,3.5,B+,prof4
20210024,1953,75,3.0,B,prof3
20170063,1011,87,4.5,A+,prof2
20200109,1387,72,2.5,C+,prof2
20210038,1194,63,2.0,C,prof4
20210081,1775,89,4.5,A+,prof4
20210085,1609,86,3.5,B+,prof2
20200140,1127,85,4.5,A+,prof2
20240082,1480,70,2.5,C+,prof3
20180012,1857,84,3.5,B+,prof2
20180110,1119,83,4.0,A,prof2
20170131,1897,89,4.5,A+,prof1
20190093,1307,67,3.0,B,prof3
20180114,1717,87,4.0,A,prof3
20220069,1712,86,4.0,A,prof4
20200036,1267,88,4.5,A+,prof4
20240040,1991,85,4.5,A+,prof4
20220015,1229,67,1.5,D+,prof1
20230094,1921,83,4.5,A+,prof1
20240020,1351,88,3.5,B+,prof5
20240117,1351,78,4.5,A+,prof5
20230129,1812,85,4.0,A,prof3
20240117,1144,74,2.5,C+,prof3
20210085,1848,67,3.0,B,prof2
20240034,1864,96,3.5,B+,prof3
20200140,1769,57,0.0,F,prof4
20220070,1440,77,3.5,B+,prof2
20200127,1462,75,3.0,B,prof3
20220070,1635,70,3.0,B,prof3
20210087,1688,82,4.5,A+,prof3
20220062,1526,81,4.0,A,prof3
20230043,1719,92,3.5,B+,prof3
20230088,1784,83,4.5,A+,prof5
20230055,1680,83,3.5,B+,prof1
20170131,1896,81,3.5,B+,prof2
20200095,1706,84,3.5,B+,prof4
20200116,2022,89,3.5,B+,prof3
20180114,1556,68,3.0,B,prof3
20190025,1889,56,1.5,D+,prof1
20230123,1393,72,3.0,B,prof2
20220015,1637,93,3.5,B+,prof3
20230106,1395,49,1.5,D+,prof1
20240130,1173,86,3.5,B+,prof1
20220069,1553,94,3.5,B+,prof2
20240020,1399,78,4.0,A,prof2
20230004,1960,69,2.0,C,prof4
20190078,1575,68,3.0,B,prof1
20200109,1192,84,4.0,A,prof4
20230022,1270,90,4.0,A,prof5
20210024,1922,86,4.0,A,prof2
20220141,1441,72,4.0,A,prof1
20180149,1411,87,3.5,B+,prof2
20200035,1751,49,1.5,D+,prof2
20190093,1886,84,3.5,B+,prof2
20230108,1986,77,3.5,B+,prof5
20240077,1480,48,0.0,F,prof3
20230115,1313,87,4.0,A,prof3
20220073,1778,88,4.5,A+,prof5
20220147,1317,81,3.5,B+,prof4
20200036,1161,81,4.0,A,prof1
20210009,1502,68,3.0,B,prof2
20220089,1859,56,1.0,D,prof1
20200128,1064,60,0.0,F,prof4
20210009,1671,86,4.5,A+,prof1
20240090,2023,85,3.5,B+,prof2
20180007,1311,85,3.5,B+,prof4
20220089,1333,66,3.0,B,prof3
20230107,1416,80,4.0,A,prof2
20180114,1631,78,3.0,B,prof3
20170131,1987,83,4.5,A+,prof4
20230108,1349,74,2.0,C,prof5
20230139,1810,88,3.5,B+,prof3
20230022,1476,64,3.0,B,prof3
20230052,1270,70,3.0,B,prof5
20230074,1783,89,4.5,A+,prof4
20190093,1326,84,4.5,A+,prof3
20230107,1061,82,4.0,A,prof4
20230023,1037,85,3.5,B+,prof1
20170075,1484,77,4.0,A,prof2
20210054,1892,95,4.5,A+,prof2
20230013,1855,79,4.5,A+,prof3
20170134,1212,66,2.5,C+,prof2
20190060,1041,57,0.0,F,prof2
20220142,1638,76,3.0,B,prof3
20210104,1958,80,4.5,A+,prof4
20220015,1815,85,4.0,A,prof2
20240143,1044,89,3.5,B+,prof2
20230030,1448,66,2.0,C,prof2
20230079,1782,80,4.5,A+,prof5
20240037,1207,68,2.0,C,prof3
20230013,1414,56,1.5,D+,prof2
20190039,1895,62,3.0,B,prof1
20210054,1433,70,3.0,B,prof1
20210111,1193,85,4.5,A+,prof3
20230144,1745,84,4.5,A+,prof2
20210135,1317,68,2.5,C+,prof4
20230132,1478,63,0.0,F,prof3
20170134,1269,88,4.0,A,prof4
20170063,1444,91,3.5,B+,prof2
20230056,1555,92,3.5,B+,prof2
20220118,1126,95,3.5,B+,prof3
20170134,1496,80,4.0,A,prof2
20200095,1911,77,4.0,A,prof1
20200036,1348,83,4.5,A+,prof5
20220047,1087,80,3.5,B+,prof1
20230088,1557,72,3.0,B,prof2
20170071,1360,75,3.0,B,prof2
20220145,1171,75,2.5,C+,prof1
20240137,1862,74,3.5,B+,prof1
20210100,1238,80,2.0,C,prof2
20240117,1958,69,3.0,B,prof4
20240082,1592,92,4.0,A,prof2
20240126,1510,65,2.5,C+,prof2
20220102,1526,70,2.0,C,prof3
20190099,1448,70,3.0,B,prof2
20230023,1392,88,4.5,A+,prof1
20210038,1330,83,4.5,A+,prof3
20200096,1123,67,3.0,B,prof2
20170046,1587,92,4.5,A+,prof1
20230148,1511,92,4.5,A+,prof1
20230008,2018,76,4.5,A+,prof3
20200095,1954,56,0.0,F,prof4
20210135,1208,63,0.0,F,prof4
20200116,1605,67,3.0,B,prof2
20220145,1859,84,4.5,A+,prof1
20230123,1063,86,4.5,A+,prof4
20200127,1139,74,4.5,A+,prof3
20230138,1416,72,3.5,B+,prof2
20230022,1812,91,3.5,B+,prof3
20190078,1982,85,3.5,B+,prof5
20240082,1895,85,4.5,A+,prof1
20190044,1029,79,4.5,A+,prof2
20230121,1089,88,3.5,B+,prof1
20210011,1844,88,4.5,A+,prof1
20240101,1320,84,3.5,B+,prof4
20240031,1175,77,4.5,A+,prof1
20180149,1798,82,4.0,A,prof3
20240010,1928,60,2.5,C+,prof2
20220015,1120,85,3.5,B+,prof3
20240053,1860,65,3.0,B,prof2
20220147,1510,83,3.5,B+,prof2
20210085,1447,87,4.0,A,prof1
20230088,1333,72,3.0,B,prof3
20170046,1137,65,3.0,B,prof3
20200033,1750,70,3.0,B,prof3
20210150,1521,76,4.0,A,prof3
20230030,1207,74,3.0,B,prof3
20190025,1776,83,4.0,A,prof5
20180110,1923,85,4.5,A+,prof1
20230049,1448,86,4.5,A+,prof2
20200048,1769,64,2.0,C,prof4
20240143,1816,82,4.0,A,prof3
20230079,1815,68,2.5,C+,prof2
20200096,1266,76,3.0,B,prof5
20170134,1699,82,3.5,B+,prof3
20210009,1847,85,3.5,B+,prof1
20240117,1814,89,3.5,B+,prof3
20230144,1677,88,4.5,A+,prof1
20180105,1949,86,4.5,A+,prof3
20230042,1505,81,3.5,B+,prof1
20170075,1455,80,4.5,A+,prof2
20220073,1806,85,4.0,A,prof3
20240143,1064,90,4.0,A,prof4
20210038,1029,91,4.5,A+,prof2
20210076,1851,80,3.5,B+,prof2
20240065,1957,84,3.5,B+,prof3
20240126,1316,86,3.5,B+,prof3
20230043,1125,65,3.0,B,prof2
20230106,1045,91,3.5,B+,prof3
20240133,1416,73,2.5,C+,prof2
20210054,1200,88,3.5,B+,prof4
20200080,1524,74,4.5,A+,prof3
20190091,1133,84,4.5,A+,prof3
20180149,1704,90,4.0,A,prof4
20200026,1638,73,4.0,A,prof3
20230022,1442,81,4.5,A+,prof2
20200035,1192,85,4.0,A,prof4
20190014,1383,69,3.0,B,prof1
20230013,1238,72,3.0,B,prof2
20230043,1858,67,2.5,C+,prof3
20220147,1893,87,3.5,B+,prof1
20220120,1709,87,3.5,B+,prof3
20190025,1170,67,2.5,C+,prof2
20230108,1235,54,1.5,D+,prof1
20240031,1128,64,2.5,C+,prof3
20220069,1036,70,3.0,B,prof3
20200116,1836,71,3.0,B,prof2
20200128,1471,76,4.0,A,prof2
20170131,2013,64,3.0,B,prof2
20220118,1475,82,3.5,B+,prof2
20170134,1349,92,4.5,A+,prof5
20210054,1981,86,4.5,A+,prof4
20210045,1313,69,3.0,B,prof3
20230029,1310,63,1.0,D,prof3
20200116,1037,94,4.0,A,prof1
20170071,1418,87,4.0,A,prof2
20210024,1044,77,3.0,B,prof2
20240077,1096,84,4.5,A+,prof2
20230107,1992,81,4.5,A+,prof5
20220145,1918,68,3.0,B,prof2
20200140,1942,88,4.0,A,prof4
20170131,1110,67,2.0,C,prof3
20230016,1506,92,3.5,B+,prof2
20200096,1193,61,1.5,D+,prof3
20210087,1305,86,4.5,A+,prof4
20190146,1617,75,4.0,A,prof2
20230074,1173,88,4.5,A+,prof1
20240137,1095,77,2.0,C,prof1
20210085,1169,69,3.0,B,prof1
20180110,1602,71,3.0,B,prof3
20240130,1336,69,3.0,B,prof3
20180086,1336,82,4.5,A+,prof3
20180110,1827,95,4.5,A+,prof2
20180007,2003,63,1.5,D+,prof2
20200064,1582,83,4.5,A+,prof2
20220147,1624,83,4.5,A+,prof3
20190091,1958,69,3.0,B,prof4
20200096,1494,72,3.0,B,prof2
20210100,1707,86,4.0,A,prof3
20180066,1738,75,3.0,B,prof3
20230003,1122,71,2.0,C,prof3
20230144,1334,89,4.0,A,prof3
20180007,1803,80,4.5,A+,prof2
20240010,1479,89,4.5,A+,prof2
20180012,1661,67,3.0,B,prof3
20170046,1197,80,4.5,A+,prof3
20180012,1076,73,2.5,C+,prof2
20190146,1978,88,3.5,B+,prof5
20240103,1621,90,3.5,B+,prof2
20230006,1390,88,4.0,A,prof2
20170075,1840,84,4.5,A+,prof3
20200080,1166,69,2.5,C+,prof2
20240137,1048,91,4.5,A+,prof3
20210150,1509,58,1.5,D+,prof1
20240143,1206,78,3.0,B,prof4
20190091,1117,78,3.0,B,prof2
20230023,1683,77,4.0,A,prof1
20220050,1501,80,4.5,A+,prof1
20240103,1398,68,3.0,B,prof1
20220062,1059,77,3.5,B+,prof4
20220041,1984,57,1.5,D+,prof5
20230052,1208,90,3.5,B+,prof4
20180012,1213,70,2.0,C,prof1
20230074,1748,77,3.5,B+,prof3
20240125,1045,81,4.0,A,prof3
20240031,1813,85,4.0,A,prof2
20230030,1854,65,1.0,D,prof2
20230139,1042,82,4.0,A,prof3
20190093,2015,90,3.5,B+,prof2
20190093,1041,86,3.5,B+,prof2
20210111,1885,78,4.0,A,prof1
20200127,1439,75,3.0,B,prof1
20210104,1093,68,2.0,C,prof1
20170134,1802,86,3.5,B+,prof3
20220141,1861,78,4.5,A+,prof3
20180001,1851,68,3.0,B,prof2
20170046,1992,82,4.0,A,prof5
20200109,1019,84,4.0,A,prof1
20180001,1621,84,3.5,B+,prof2
20180066,1055,91,4.0,A,prof4
20220119,1031,83,4.0,A,prof1
20230139,1270,85,4.5,A+,prof5
20170046,1210,85,4.0,A,prof2
20180149,1056,70,3.0,B,prof4
20220050,1166,84,4.0,A,prof2
20240002,1399,80,4.5,A+,prof2
20180001,1784,67,2.5,C+,prof5
20200109,1665,68,3.0,B,prof1
20210024,1197,85,4.0,A,prof3
20210085,1194,91,4.0,A,prof4
20230121,1203,92,3.5,B+,prof3
20230043,1414,85,4.5,A+,prof2
20230094,1990,64,2.5,C+,prof5
20220145,1742,78,4.0,A,prof3
20220070,1854,65,3.0,B,prof2
20210038,1610,78,3.0,B,prof3
20230079,1062,73,2.0,C,prof4
20230006,1044,74,2.5,C+,prof2
20220147,1334,92,3.5,B+,prof3
20210111,1618,87,4.5,A+,prof3
20190124,1954,53,0.0,F,prof4
20200080,1779,66,2.0,C,prof4
20230056,1813,73,3.0,B,prof2
20210085,1235,65,3.0,B,prof1
20230042,1310,66,3.0,B,prof3
20230043,1560,65,2.0,C,prof3
20210018,1983,61,2.0,C,prof4
20230022,2017,86,3.5,B+,prof2
20180110,1214,82,4.0,A,prof2
20230088,1477,71,2.5,C+,prof2
20220047,1266,73,2.0,C,prof5
20180086,1998,73,2.5,C+,prof3
20210038,1528,73,2.0,C,prof3
20240125,1399,91,3.5,B+,prof2
20210017,1168,85,4.0,A,prof2
20190093,1712,87,4.0,A,prof4
20200048,1028,89,3.5,B+,prof1
20170063,1369,67,3.0,B,prof2
20220041,1709,89,4.0,A,prof3
20220142,1924,89,4.5,A+,prof2
20230139,1687,76,4.0,A,prof2
20230056,1718,88,3.5,B+,prof4
20240143,1315,75,3.0,B,prof2
20200140,1208,90,4.0,A,prof4
20230058,1586,84,4.5,A+,prof2
20210111,1928,83,3.5,B+,prof2
20230023,1128,90,4.0,A,prof3
20230057,1985,88,3.5,B+,prof4
20230088,1270,87,4.0,A,prof5
20220142,1414,59,0.0,F,prof2
20230148,1171,75,4.0,A,prof1
20170131,1523,70,3.0,B,prof3
20230107,1169,88,4.5,A+,prof1
20230094,1777,82,3.5,B+,prof4
20190098,1041,83,4.0,A,prof2
20220015,2014,76,3.0,B,prof3
20230088,1617,83,4.0,A,prof2
20200140,1624,90,4.5,A+,prof3
20240126,1096,88,3.5,B+,prof2
20210150,1264,82,3.5,B+,prof5
20230132,1525,84,3.5,B+,prof3
20220047,1042,80,3.5,B+,prof3
20230013,1314,72,2.5,C+,prof4
20230006,1093,83,4.5,A+,prof1
20200033,1302,85,4.0,A,prof4
20230032,1782,83,4.0,A,prof5
20230123,1352,73,3.0,B,prof5
20170071,1792,74,4.5,A+,prof3
20240083,1622,79,3.5,B+,prof3
20240130,1240,72,2.5,C+,prof2
20230023,1924,70,2.5,C+,prof2
20230115,1856,98,3.5,B+,prof1
20220015,1917,68,2.5,C+,prof1
20180110,1403,77,3.0,B,prof2
20240021,1624,66,3.0,B,prof3
20230115,1590,91,3.5,B+,prof2
20240090,1044,68,3.0,B,prof2
20230049,1857,55,1.0,D,prof2
20220118,1308,90,4.5,A+,prof4
20240090,1064,82,4.5,A+,prof4
20190044,1838,69,3.0,B,prof1
20240103,1750,87,3.5,B+,prof3
20200033,1327,84,4.5,A+,prof3
20210045,1262,81,4.5,A+,prof5
20220120,1141,57,1.0,D,prof3
20230056,1447,82,3.5,B+,prof1
20230057,1859,83,3.5,B+,prof1
20240019,1269,87,4.5,A+,prof4
20230148,1813,83,3.5,B+,prof2
20230106,1857,83,4.5,A+,prof2
20240125,1479,60,3.0,B,prof2
20220118,1414,77,3.5,B+,prof2
20170075,1127,66,3.0,B,prof2
20180110,1133,95,4.5,A+,prof3
20230042,1782,85,4.5,A+,prof5
20220147,1926,84,4.0,A,prof2
20210054,1267,84,3.5,B+,prof4
20230008,1442,68,2.5,C+,prof2
20200128,1926,69,3.0,B,prof2
20230121,1350,88,4.0,A,prof5
20230074,1508,84,3.5,B+,prof2
20230055,1203,84,4.5,A+,prof3
20210045,1613,82,3.5,B+,prof2
20240027,1959,84,3.5,B+,prof3
20180007,1183,73,4.0,A,prof3
20210150,2015,90,4.5,A+,prof2
20200095,1128,86,3.5,B+,prof3
20220062,1311,78,3.5,B+,prof4
20240136,1143,74,2.5,C+,prof3
20230148,1476,81,4.5,A+,prof3
20210018,1446,87,4.0,A,prof2
20240021,1128,71,3.0,B,prof3
20240126,1622,55,0.0,F,prof3
20230057,1237,89,3.5,B+,prof1
20200116,1639,76,3.0,B,prof3
20240130,1958,79,2.0,C,prof4
20240126,1238,81,2.5,C+,prof2
20220062,1351,61,1.0,D,prof5
20240037,1173,74,3.0,B,prof1
20220142,1720,48,1.5,D+,prof4
20230057,1171,89,3.5,B+,prof1
20220062,1505,85,4.5,A+,prof1
20240021,1782,69,2.0,C,prof5
20230032,1349,70,2.5,C+,prof5
20240077,1143,81,4.0,A,prof3
20230023,1617,77,3.0,B,prof2
20230006,1747,86,3.5,B+,prof2
20230115,1480,87,4.5,A+,prof3
20230032,1237,84,3.5,B+,prof1
20190025,1479,70,2.0,C,prof2
20210038,1448,87,3.5,B+,prof2
20230132,1638,79,4.0,A,prof3
20230049,1525,63,0.0,F,prof3
20230138,1591,87,4.5,A+,prof1
20220113,1169,65,1.0,D,prof1
20230052,1809,87,3.5,B+,prof2
20230068,1172,84,3.5,B+,prof2
20230030,1560,87,4.5,A+,prof3
20190098,1907,77,4.5,A+,prof1
20210045,1714,80,4.5,A+,prof4
20240037,1269,81,2.5,C+,prof4
20200035,1806,82,4.5,A+,prof3
20230003,1893,68,3.0,B,prof1
20220070,1093,82,3.5,B+,prof1
20200035,1980,78,4.5,A+,prof5
20240072,1044,66,3.0,B,prof2
20190146,1922,71,2.5,C+,prof2
20180086,1240,61,0.0,F,prof2
20230074,1560,76,2.5,C+,prof3
20240136,1685,62,1.5,D+,prof3
20190014,1527,87,3.5,B+,prof3
20230022,1589,70,2.5,C+,prof1
20210018,1856,47,1.5,D+,prof1
20220041,1745,78,4.0,A,prof2
20220118,1550,85,4.0,A,prof3
20210150,1379,88,3.5,B+,prof3
20200096,1523,56,0.0,F,prof3
20210024,1677,82,4.0,A,prof1
20220118,1207,80,4.0,A,prof3
20230003,1511,70,3.0,B,prof1
20190091,1974,84,3.5,B+,prof5
20230129,1349,79,4.0,A,prof5
20220142,1479,87,4.0,A,prof2
20230132,1779,83,4.0,A,prof4
20230023,1064,89,4.0,A,prof4
20190060,1949,76,4.5,A+,prof3
20170134,1303,60,1.0,D,prof2
20230030,1334,84,4.0,A,prof3
20220119,1264,64,3.0,B,prof5
20220118,1437,92,3.5,B+,prof1
20220015,1502,65,2.5,C+,prof2
20240002,1044,66,3.0,B,prof2
20240031,1351,80,4.5,A+,prof5
20220005,1170,84,4.0,A,prof2
20220089,1688,63,2.5,C+,prof3
20240027,1064,82,4.5,A+,prof4
20230057,1446,68,2.5,C+,prof2
20210018,1614,74,3.0,B,prof3
20210038,1745,88,3.5,B+,prof2
20220073,2017,64,3.0,B,prof2
20240083,1046,78,4.5,A+,prof1
20220118,1776,80,4.0,A,prof5
20220113,1637,64,2.5,C+,prof3
20210051,1143,67,3.0,B,prof3
20220120,1621,86,4.0,A,prof2
20230139,1862,64,3.0,B,prof1
20190078,1020,74,2.0,C,prof2
20230088,1953,87,4.0,A,prof3
20220073,1954,85,3.5,B+,prof4
20200128,1948,71,2.5,C+,prof4
20240136,1859,87,4.0,A,prof1
20240019,1894,73,2.5,C+,prof2
20200127,1085,85,3.5,B+,prof1
20220113,1887,77,2.0,C,prof1
20180110,1757,63,1.0,D,prof4
20190078,1377,68,1.5,D+,prof1
20230079,1717,83,4.0,A,prof3
20230023,1892,83,4.5,A+,prof2
20220069,1678,57,1.0,D,prof2
20170046,1607,88,3.5,B+,prof2
20240103,1861,74,4.0,A,prof3
20230052,1143,62,1.5,D+,prof3
20230106,1526,68,2.5,C+,prof3
20180105,1199,79,3.0,B,prof3
20210085,1895,84,4.0,A,prof1
20200109,1329,85,4.5,A+,prof3
20240027,1416,68,2.5,C+,prof2
20220118,1037,62,1.5,D+,prof1
20230055,1142,92,3.5,B+,prof3
20240010,1591,70,3.0,B,prof1
20190146,1686,75,2.5,C+,prof1
20230088,1314,77,3.5,B+,prof4
20220120,1635,60,3.0,B,prof3
20200026,1661,82,4.5,A+,prof3
20230108,1554,91,4.5,A+,prof3
20240037,1592,72,3.0,B,prof2
20200035,1090,70,3.0,B,prof2
20200048,1910,95,3.5,B+,prof2
20230016,1414,71,3.0,B,prof2
20230088,1141,86,4.5,A+,prof3
20230148,1587,71,4.5,A+,prof1
20240101,1447,69,3.0,B,prof1
20230055,2019,78,3.0,B,prof2
20230006,1959,69,2.0,C,prof3
20230138,1208,88,4.0,A,prof4
20170046,1536,88,4.5,A+,prof3
20230013,2021,90,4.0,A,prof2
20180012,1582,88,4.0,A,prof2
20230144,1512,75,2.0,C,prof2
20240002,1894,81,4.0,A,prof2
20230148,1560,83,4.0,A,prof3
20200127,1226,73,4.5,A+,prof2
20220145,1889,71,2.5,C+,prof1
20240082,1271,70,3.0,B,prof4
20230032,1854,66,2.5,C+,prof2
20240122,1047,83,4.0,A,prof2
20210076,1205,71,4.0,A,prof3
20230139,1064,65,3.0,B,prof4
20230008,1319,69,3.0,B,prof3
20210018,1508,67,1.0,D,prof2
20240027,1208,83,4.0,A,prof4
20230023,1414,82,3.5,B+,prof2
20210051,1480,90,3.5,B+,prof3
20240010,1512,82,4.0,A,prof2
20180110,1061,87,4.5,A+,prof4
20190091,1616,85,3.5,B+,prof3
20180110,1747,88,4.5,A+,prof2
20180012,1711,84,4.5,A+,prof3
20220141,1507,83,4.0,A,prof1
20220119,1414,68,2.5,C+,prof2
20240101,1416,90,4.0,A,prof2
20210054,1848,65,3.0,B,prof2
20200095,1374,70,1.5,D+,prof1
20220089,1527,87,4.5,A+,prof3
20240020,1558,83,4.5,A+,prof3
20200026,1031,69,3.0,B,prof1
20200036,1882,84,4.0,A,prof2
20180086,1060,71,2.0,C,prof4
20210051,1770,88,4.0,A,prof5
20230121,1413,65,2.5,C+,prof2
20210150,1351,76,2.5,C+,prof5
20200127,1344,96,3.5,B+,prof5
20210085,1350,85,4.0,A,prof5
20230058,1267,87,3.5,B+,prof4
20210011,1639,82,4.5,A+,prof3
20240002,1480,67,3.0,B,prof3
20180105,1454,86,3.5,B+,prof3
20240103,1239,66,2.5,C+,prof1
20240130,1272,85,3.5,B+,prof5
20230016,1351,76,3.0,B,prof5
20190146,1582,66,3.0,B,prof2
20190078,1350,76,2.0,C,prof5
20220147,1411,77,4.5,A+,prof2
20180114,1939,63,3.0,B,prof3
20230049,1923,88,4.5,A+,prof1
20220120,1033,83,4.0,A,prof3
20240067,1813,72,2.0,C,prof2
20210076,1091,90,4.5,A+,prof1
20180110,2017,86,3.5,B+,prof2
20230023,1089,87,4.5,A+,prof1
20230042,1092,80,3.5,B+,prof2
20240125,1271,87,3.5,B+,prof4
20200036,1917,61,2.0,C,prof1
20210081,1621,86,3.5,B+,prof2
20210011,1307,66,3.0,B,prof3
20230129,1144,75,4.5,A+,prof3
20230003,1638,71,3.0,B,prof3
20230079,1687,89,3.5,B+,prof2
20190078,1520,70,3.0,B,prof3
20230023,1239,74,2.5,C+,prof1
20230003,1560,95,4.0,A,prof3
20220141,1317,62,1.5,D+,prof4
20210017,1585,72,3.0,B,prof1
20190044,1305,61,1.0,D,prof4
20180086,1774,69,2.5,C+,prof5
20210024,1618,57,1.5,D+,prof3
20200064,1432,74,3.5,B+,prof2
20200035,1395,77,3.0,B,prof1
20220089,1037,81,4.0,A,prof1
20240031,1559,70,3.0,B,prof2
20210045,1090,71,3.5,B+,prof2
20170134,1425,89,4.5,A+,prof1
20190093,1443,77,3.0,B,prof1
20190014,1762,47,0.0,F,prof5
20200109,1956,92,3.5,B+,prof4
20170134,1596,81,3.5,B+,prof3
20200048,1523,85,3.5,B+,prof3
20190078,1113,77,4.0,A,prof2
20230055,1447,84,3.5,B+,prof1
20190014,1425,85,4.5,A+,prof1
20190078,1441,87,3.5,B+,prof1
20240021,1143,54,1.0,D,prof3
20220041,1896,75,2.5,C+,prof2
20200095,1347,81,3.5,B+,prof5
20220141,1204,86,4.5,A+,prof4
20240040,1960,81,3.5,B+,prof4
20230049,1526,84,4.5,A+,prof3
20200048,1201,91,4.5,A+,prof3
20240137,1990,68,3.0,B,prof5
20230068,1640,78,4.0,A,prof3
20240137,1558,87,4.0,A,prof3
20240130,1639,69,2.5,C+,prof3
20230074,2022,82,3.5,B+,prof3
20200026,1333,65,3.0,B,prof3
20200096,1733,57,1.0,D,prof2
20200035,1909,79,4.5,A+,prof1
20180007,1948,65,1.5,D+,prof4
20240077,1813,91,4.5,A+,prof2
20200095,1882,74,2.0,C,prof2
20240103,1720,72,2.5,C+,prof4
20230008,1205,56,0.0,F,prof3
20230042,1126,79,2.0,C,prof3
20230058,1063,80,4.0,A,prof4
20240021,1416,77,3.5,B+,prof2
20240077,1125,71,3.0,B,prof2
20210054,1061,78,4.0,A,prof4
20230138,1234,69,3.0,B,prof2
20180149,1176,59,1.0,D,prof2
20180066,1499,79,3.5,B+,prof1
20240090,1395,77,3.5,B+,prof1
20220102,1117,85,3.5,B+,prof2
20230108,1316,89,4.0,A,prof3
20190039,1715,71,1.5,D+,prof3
20210104,1267,70,3.0,B,prof4
20230029,1240,71,1.5,D+,prof2
