ID,Name,Credit,Type,Year,Term,ProfessorID
1830,Solid State Physics,3,Elective,2019,FIRST_TERM,prof2
1831,Solid State Physics,3,Elective,2019,FIRST_TERM,prof3
1832,Solid State Physics,3,Elective,2019,SECOND_TERM,prof1
1833,Solid State Physics,3,Elective,2019,SECOND_TERM,prof2
1834,Solid State Physics,3,Elective,2019,SECOND_TERM,prof3
1835,Solid State Physics,3,Elective,2020,FIRST_TERM,prof1
1836,Solid State Physics,3,Elective,2020,FIRST_TERM,prof2
1837,Solid State Physics,3,Elective,2020,FIRST_TERM,prof3
1838,Solid State Physics,3,Elective,2020,SECOND_TERM,prof1
1839,Solid State Physics,3,Elective,2020,SECOND_TERM,prof2
1840,Solid State Physics,3,Elective,2020,SECOND_TERM,prof3
1841,Solid State Physics,3,Elective,2021,FIRST_TERM,prof1
1842,Solid State Physics,3,Elective,2021,FIRST_TERM,prof2
1843,Solid State Physics,3,Elective,2021,FIRST_TERM,prof3
1844,Solid State Physics,3,Elective,2021,SECOND_TERM,prof1
1845,Solid State Physics,3,Elective,2021,SECOND_TERM,prof2
1846,Solid State Physics,3,Elective,2021,SECOND_TERM,prof3
1847,Solid State Physics,3,Elective,2022,FIRST_TERM,prof1
1848,Solid State Physics,3,Elective,2022,FIRST_TERM,prof2
1849,Solid State Physics,3,Elective,2022,FIRST_TERM,prof3
1850,Solid State Physics,3,Elective,2022,SECOND_TERM,prof1
1851,Solid State Physics,3,Elective,2022,SECOND_TERM,prof2
1852,Solid State Physics,3,Elective,2022,SECOND_TERM,prof3
1853,Solid State Physics,3,Elective,2023,FIRST_TERM,prof1
1854,Solid State Physics,3,Elective,2023,FIRST_TERM,prof2
1855,Solid State Physics,3,Elective,2023,FIRST_TERM,prof3
1856,Solid State Physics,3,Elective,2023,SECOND_TERM,prof1
1857,Solid State Physics,3,Elective,2023,SECOND_TERM,prof2
1858,Solid State Physics,3,Elective,2023,SECOND_TERM,prof3
1859,Solid State Physics,3,Elective,2024,FIRST_TERM,prof1
1860,Solid State Physics,3,Elective,2024,FIRST_TERM,prof2
1861,Solid State Physics,3,Elective,2024,FIRST_TERM,prof3
1862,Solid State Physics,3,Elective,2024,SECOND_TERM,prof1
1863,Solid State Physics,3,Elective,2024,SECOND_TERM,prof2
1864,Solid State Physics,3,Elective,2024,SECOND_TERM,prof3
1865,Relativity and Cosmology,3,Elective,2017,FIRST_TERM,prof1
1866,Relativity and Cosmology,3,Elective,2017,FIRST_TERM,prof2
1867,Relativity and Cosmology,3,Elective,2017,SECOND_TERM,prof1
1868,Relativity and Cosmology,3,Elective,2017,SECOND_TERM,prof2
1869,Relativity and Cosmology,3,Elective,2018,FIRST_TERM,prof1
1870,Relativity and Cosmology,3,Elective,2018,FIRST_TERM,prof2
1871,Relativity and Cosmology,3,Elective,2018,SECOND_TERM,prof1
1872,Relativity and Cosmology,3,Elective,2018,SECOND_TERM,prof2
1873,Relativity and Cosmology,3,Elective,2019,FIRST_TERM,prof1
1874,Relativity and Cosmology,3,Elective,2019,FIRST_TERM,prof2
1875,Relativity and Cosmology,3,Elective,2019,SECOND_TERM,prof1
1876,Relativity and Cosmology,3,Elective,2019,SECOND_TERM,prof2
1877,Relativity and Cosmology,3,Elective,2020,FIRST_TERM,prof1
1878,Relativity and Cosmology,3,Elective,2020,FIRST_TERM,prof2
1879,Relativity and Cosmology,3,Elective,2020,SECOND_TERM,prof1
1880,Relativity and Cosmology,3,Elective,2020,SECOND_TERM,prof2
1881,Relativity and Cosmology,3,Elective,2021,FIRST_TERM,prof1
1882,Relativity and Cosmology,3,Elective,2021,FIRST_TERM,prof2
1883,Relativity and Cosmology,3,Elective,2021,SECOND_TERM,prof1
1884,Relativity and Cosmology,3,Elective,2021,SECOND_TERM,prof2
1885,Relativity and Cosmology,3,Elective,2022,FIRST_TERM,prof1
1886,Relativity and Cosmology,3,Elective,2022,FIRST_TERM,prof2
1887,Relativity and Cosmology,3,Elective,2022,SECOND_TERM,prof1
1888,Relativity and Cosmology,3,Elective,2022,SECOND_TERM,prof2
1889,Relativity and Cosmology,3,Elective,2023,FIRST_TERM,prof1
1890,Relativity and Cosmology,3,Elective,2023,FIRST_TERM,prof2
1891,Relativity and Cosmology,3,Elective,2023,SECOND_TERM,prof1
1892,Relativity and Cosmology,3,Elective,2023,SECOND_TERM,prof2
1893,Relativity and Cosmology,3,Elective,2024,FIRST_TERM,prof1
1894,Relativity and Cosmology,3,Elective,2024,FIRST_TERM,prof2
1895,Relativity and Cosmology,3,Elective,2024,SECOND_TERM,prof1
1896,Relativity and Cosmology,3,Elective,2024,SECOND_TERM,prof2
1897,Nuclear Physics,3,Elective,2017,FIRST_TERM,prof1
1898,Nuclear Physics,3,Elective,2017,FIRST_TERM,prof2
1899,Nuclear Physics,3,Elective,2017,SECOND_TERM,prof1
1900,Nuclear Physics,3,Elective,2017,SECOND_TERM,prof2
1901,Nuclear Physics,3,Elective,2018,FIRST_TERM,prof1
1902,Nuclear Physics,3,Elective,2018,FIRST_TERM,prof2
1903,Nuclear Physics,3,Elective,2018,SECOND_TERM,prof1
1904,Nuclear Physics,3,Elective,2018,SECOND_TERM,prof2
1905,Nuclear Physics,3,Elective,2019,FIRST_TERM,prof1
1906,Nuclear Physics,3,Elective,2019,FIRST_TERM,prof2
1907,Nuclear Physics,3,Elective,2019,SECOND_TERM,prof1
1908,Nuclear Physics,3,Elective,2019,SECOND_TERM,prof2
1909,Nuclear Physics,3,Elective,2020,FIRST_TERM,prof1
1910,Nuclear Physics,3,Elective,2020,FIRST_TERM,prof2
1911,Nuclear Physics,3,Elective,2020,SECOND_TERM,prof1
1912,Nuclear Physics,3,Elective,2020,SECOND_TERM,prof2
1913,Nuclear Physics,3,Elective,2021,FIRST_TERM,prof1
1914,Nuclear Physics,3,Elective,2021,FIRST_TERM,prof2
1915,Nuclear Physics,3,Elective,2021,SECOND_TERM,prof1
1916,Nuclear Physics,3,Elective,2021,SECOND_TERM,prof2
1917,Nuclear Physics,3,Elective,2022,FIRST_TERM,prof1
1918,Nuclear Physics,3,Elective,2022,FIRST_TERM,prof2
1919,Nuclear Physics,3,Elective,2022,SECOND_TERM,prof1
1920,Nuclear Physics,3,Elective,2022,SECOND_TERM,prof2
1921,Nuclear Physics,3,Elective,2023,FIRST_TERM,prof1
1922,Nuclear Physics,3,Elective,2023,FIRST_TERM,prof2
1923,Nuclear Physics,3,Elective,2023,SECOND_TERM,prof1
1924,Nuclear Physics,3,Elective,2023,SECOND_TERM,prof2
1925,Nuclear Physics,3,Elective,2024,FIRST_TERM,prof1
1926,Nuclear Physics,3,Elective,2024,FIRST_TERM,prof2
1927,Nuclear Physics,3,Elective,2024,SECOND_TERM,prof1
1928,Nuclear Physics,3,Elective,2024,SECOND_TERM,prof2
1929,Advanced Solid State Physics,3,Elective,2017,FIRST_TERM,prof3
1930,Advanced Solid State Physics,3,Elective,2017,FIRST_TERM,prof4
1931,Advanced Solid State Physics,3,Elective,2017,SECOND_TERM,prof3
1932,Advanced Solid State Physics,3,Elective,2017,SECOND_TERM,prof4
1933,Advanced Solid State Physics,3,Elective,2018,FIRST_TERM,prof3
1934,Advanced Solid State Physics,3,Elective,2018,FIRST_TERM,prof4
1935,Advanced Solid State Physics,3,Elective,2018,SECOND_TERM,prof3
1936,Advanced Solid State Physics,3,Elective,2018,SECOND_TERM,prof4
1937,Advanced Solid State Physics,3,Elective,2019,FIRST_TERM,prof3
1938,Advanced Solid State Physics,3,Elective,2019,FIRST_TERM,prof4
1939,Advanced Solid State Physics,3,Elective,2019,SECOND_TERM,prof3
1940,Advanced Solid State Physics,3,Elective,2019,SECOND_TERM,prof4
1941,Advanced Solid State Physics,3,Elective,2020,FIRST_TERM,prof3
1942,Advanced Solid State Physics,3,Elective,2020,FIRST_TERM,prof4
1943,Advanced Solid State Physics,3,Elective,2020,SECOND_TERM,prof3
1944,Advanced Solid State Physics,3,Elective,2020,SECOND_TERM,prof4
1945,Advanced Solid State Physics,3,Elective,2021,FIRST_TERM,prof3
1946,Advanced Solid State Physics,3,Elective,2021,FIRST_TERM,prof4
1947,Advanced Solid State Physics,3,Elective,2021,SECOND_TERM,prof3
1948,Advanced Solid State Physics,3,Elective,2021,SECOND_TERM,prof4
1949,Advanced Solid State Physics,3,Elective,2022,FIRST_TERM,prof3
1950,Advanced Solid State Physics,3,Elective,2022,FIRST_TERM,prof4
1951,Advanced Solid State Physics,3,Elective,2022,SECOND_TERM,prof3
1952,Advanced Solid State Physics,3,Elective,2022,SECOND_TERM,prof4
1953,Advanced Solid State Physics,3,Elective,2023,FIRST_TERM,prof3
1954,Advanced Solid State Physics,3,Elective,2023,FIRST_TERM,prof4
1955,Advanced Solid State Physics,3,Elective,2023,SECOND_TERM,prof3
1956,Advanced Solid State Physics,3,Elective,2023,SECOND_TERM,prof4
1957,Advanced Solid State Physics,3,Elective,2024,FIRST_TERM,prof3
1958,Advanced Solid State Physics,3,Elective,2024,FIRST_TERM,prof4
1959,Advanced Solid State Physics,3,Elective,2024,SECOND_TERM,prof3
1960,Advanced Solid State Physics,3,Elective,2024,SECOND_TERM,prof4
1961,Particle Physics,3,Elective,2017,FIRST_TERM,prof4
1962,Particle Physics,3,Elective,2017,FIRST_TERM,prof5
1963,Particle Physics,3,Elective,2017,SECOND_TERM,prof4
1964,Particle Physics,3,Elective,2017,SECOND_TERM,prof5
1965,Particle Physics,3,Elective,2018,FIRST_TERM,prof4
1966,Particle Physics,3,Elective,2018,FIRST_TERM,prof5
1967,Particle Physics,3,Elective,2018,SECOND_TERM,prof4
1968,Particle Physics,3,Elective,2018,SECOND_TERM,prof5
1969,Particle Physics,3,Elective,2019,FIRST_TERM,prof4
1970,Particle Physics,3,Elective,2019,FIRST_TERM,prof5
1971,Particle Physics,3,Elective,2019,SECOND_TERM,prof4
1972,Particle Physics,3,Elective,2019,SECOND_TERM,prof5
1973,Particle Physics,3,Elective,2020,FIRST_TERM,prof4
1974,Particle Physics,3,Elective,2020,FIRST_TERM,prof5
1975,Particle Physics,3,Elective,2020,SECOND_TERM,prof4
1976,Particle Physics,3,Elective,2020,SECOND_TERM,prof5
1977,Particle Physics,3,Elective,2021,FIRST_TERM,prof4
1978,Particle Physics,3,Elective,2021,FIRST_TERM,prof5
1979,Particle Physics,3,Elective,2021,SECOND_TERM,prof4
1980,Particle Physics,3,Elective,2021,SECOND_TERM,prof5
1981,Particle Physics,3,Elective,2022,FIRST_TERM,prof4
1982,Particle Physics,3,Elective,2022,FIRST_TERM,prof5
1983,Particle Physics,3,Elective,2022,SECOND_TERM,prof4
1984,Particle Physics,3,Elective,2022,SECOND_TERM,prof5
1985,Particle Physics,3,Elective,2023,FIRST_TERM,prof4
1986,Particle Physics,3,Elective,2023,FIRST_TERM,prof5
1987,Particle Physics,3,Elective,2023,SECOND_TERM,prof4
1988,Particle Physics,3,Elective,2023,SECOND_TERM,prof5
1989,Particle Physics,3,Elective,2024,FIRST_TERM,prof4
1990,Particle Physics,3,Elective,2024,FIRST_TERM,prof5
1991,Particle Physics,3,Elective,2024,SECOND_TERM,prof4
1992,Particle Physics,3,Elective,2024,SECOND_TERM,prof5
1993,Plasma Physics,3,Elective,2017,FIRST_TERM,prof2
1994,Plasma Physics,3,Elective,2017,FIRST_TERM,prof3
1995,Plasma Physics,3,Elective,2017,SECOND_TERM,prof2
1996,Plasma Physics,3,Elective,2017,SECOND_TERM,prof3
1997,Plasma Physics,3,Elective,2018,FIRST_TERM,prof2
1998,Plasma Physics,3,Elective,2018,FIRST_TERM,prof3
1999,Plasma Physics,3,Elective,2018,SECOND_TERM,prof2
2000,Plasma Physics,3,Elective,2018,SECOND_TERM,prof3
2001,Plasma Physics,3,Elective,2019,FIRST_TERM,prof2
2002,Plasma Physics,3,Elective,2019,FIRST_TERM,prof3
2003,Plasma Physics,3,Elective,2019,SECOND_TERM,prof2
2004,Plasma Physics,3,Elective,2019,SECOND_TERM,prof3
2005,Plasma Physics,3,Elective,2020,FIRST_TERM,prof2
2006,Plasma Physics,3,Elective,2020,FIRST_TERM,prof3
2007,Plasma Physics,3,Elective,2020,SECOND_TERM,prof2
2008,Plasma Physics,3,Elective,2020,SECOND_TERM,prof3
2009,Plasma Physics,3,Elective,2021,FIRST_TERM,prof2
2010,Plasma Physics,3,Elective,2021,FIRST_TERM,prof3
2011,Plasma Physics,3,Elective,2021,SECOND_TERM,prof2
2012,Plasma Physics,3,Elective,2021,SECOND_TERM,prof3
2013,Plasma Physics,3,Elective,2022,FIRST_TERM,prof2
2014,Plasma Physics,3,Elective,2022,FIRST_TERM,prof3
2015,Plasma Physics,3,Elective,2022,SECOND_TERM,prof2
2016,Plasma Physics,3,Elective,2022,SECOND_TERM,prof3
2017,Plasma Physics,3,Elective,2023,FIRST_TERM,prof2
2018,Plasma Physics,3,Elective,2023,FIRST_TERM,prof3
2019,Plasma Physics,3,Elective,2023,SECOND_TERM,prof2
2020,Plasma Physics,3,Elective,2023,SECOND_TERM,prof3
2021,Plasma Physics,3,Elective,2024,FIRST_TERM,prof2
2022,Plasma Physics,3,Elective,2024,FIRST_TERM,prof3
2023,Plasma Physics,3,Elective,2024,SECOND_TERM,prof2
2024,Plasma Physics,3,Elective,2024,SECOND_TERM,prof3
